DX100,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Alarm Number,Alarm Name/Message,Contents,Sub Code,Meaning,Cause,Remedy,Chart1,Chart2,Detail,Notes
,,,40,Function Check Error 10,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,,41,Function Check Error 11,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,,100,Function Check Error 100,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
1801,SV M-SAFETY BROKEN LINE(CPU1),The communication between the EAXA board and the YSU unit are disconnected. ,0,The communication between the EAXA board and the YSU unit are disconnected. ,"Connection failure
","(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection of the following communication cables.
・The communication cable between EAXA board (CN518 connector) and YSU unit (CN202 connector)
(3)After confirmation of the communication cable connection, and then if the alarm occurred again, replace the communication cable below.
・The communication cable between EAXA board (CN518 connector) and YSU unit (CN202 connector)",,,,SAFETY
,,,,,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)After replacement the communication cable, and then if the alarm occurred again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
1802,M-SAFETY INITIALIZE ERROR(CPU1),Failed to initialize the CPU1 when the control power turned ON.,0,Failed to initialize the CPU1 when the control power turned ON.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,Detecting abnormality of the setting of the rotary switch.,4,Rotary switch setting error.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)Confirm the setting of the rotary switch of the YSU unit.
(3)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,Detecting abnormality of the setting of the rotary switch.,5,Rotary switch setting error.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)Confirm the setting of the rotary switch of the YSU unit.
(3)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
1803,M-SAFETY CPU ERROR(CPU1),Watch dog time out occurred in the CPU1.,0,Watch dog time out occurred in the CPU1 of the YSU unit.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,,2,Watch dog time out occurred in the CPU1 in mutual monitoring of the CPU1 and the CPU2.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,Detecting abnormality of CPU.,3,CPU monitor error.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
1804,M-SAFETY SELF CHECK ERROR(CPU1),"When the controller power turned ON, CPU1 detected an error in the watchdog detection circuit.",0,"When the controller power turned ON, CPU1 detected an error in the watchdog detection circuit.",YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,An error occurred in hardware process on the CPU1.,10,Safety signal self check error.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,An error occurred in hardware process on the CPU1.,11,Safety signal self check error.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,An error occurred in hardware process on the CPU1.,12,Safety signal self check error.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,An error occurred in hardware process on the CPU1.,13,Safety signal self check error.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,An error occurred in hardware process on the CPU1.,14,Safety signal self check error.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,An error occurred in hardware process on the CPU1.,15,Safety signal self check error.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,An error occurred in hardware process on the CPU1.,16,Safety signal self check error.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,An error occurred in hardware process on the CPU1.,17,Safety signal self check error.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,An error occurred in hardware process on the CPU1.,18,Safety signal self check error.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,An error occurred in hardware process on the CPU1.,19,Safety signal self check error.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,An error occurred in hardware process on the CPU1.,20,Safety signal self check error.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,An error occurred in hardware process on the CPU1.,21,Safety signal self check error.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,An error occurred in hardware process on the CPU1.,22,Safety signal self check error.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,An error occurred in hardware process on the CPU1.,23,Safety signal self check error.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,An error occurred in hardware process on the CPU1.,24,Safety signal self check error.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,An error occurred in hardware process on the CPU1.,25,Safety signal self check error.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,An error occurred in hardware process on the CPU1.,26,Safety signal self check error.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,An error occurred in hardware process on the CPU1.,27,Safety signal self check error.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,An error occurred in hardware process on the CPU1.,28,Safety signal self check error.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,An error occurred in hardware process on the CPU1.,29,Safety signal self check error.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,An error occurred in hardware process on the CPU1.,30,Safety signal self check error.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,An error occurred in hardware process on the CPU1.,31,Safety signal self check error.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,An error occurred in hardware process on the CPU1.,32,Safety signal self check error.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,An error occurred in hardware process on the CPU1.,33,Safety signal self check error.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,An error occurred in hardware process on the CPU1.,40,Safety signal self check error.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,An error occurred in hardware process on the CPU1.,41,Safety signal self check error.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,An error occurred in hardware process on the CPU1.,42,Safety signal self check error.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,An error occurred in hardware process on the CPU1.,43,Safety signal self check error.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,An error occurred in hardware process on the CPU1.,50,RAM error.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,An error occurred in hardware process on the CPU1.,51,RAM error.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,An error occurred in hardware process on the CPU1.,52,RAM error.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,An error occurred in hardware process on the CPU1.,53,RAM error.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,An error occurred in hardware process on the CPU1.,54,RAM error.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,An error occurred in hardware process on the CPU1.,55,RAM error.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,An error occurred in hardware process on the CPU1.,56,RAM error.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,An error occurred in hardware process on the CPU1.,57,RAM error.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,An error occurred in hardware process on the CPU1.,58,RAM error.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,An error occurred in hardware process on the CPU1.,59,RAM error.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,An error occurred in hardware process on the CPU1.,70,DualPortRAM error.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,An error occurred in hardware process on the CPU1.,71,DualPortRAM error.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,An error occurred in hardware process on the CPU1.,72,DualPortRAM error.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,An error occurred in hardware process on the CPU1.,73,DualPortRAM error.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,An error occurred in hardware process on the CPU1.,74,DualPortRAM error.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,An error occurred in hardware process on the CPU1.,75,DualPortRAM error.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,An error occurred in hardware process on the CPU1.,76,DualPortRAM error.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,An error occurred in hardware process on the CPU1.,77,DualPortRAM error.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,An error occurred in hardware process on the CPU1.,78,DualPortRAM error.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,An error occurred in hardware process on the CPU1.,79,DualPortRAM error.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,An error occurred in hardware process on the CPU1.,91,Stack error.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,An error occurred in hardware process on the CPU1.,92,Stack error.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
1805,SV M-SAFETY NO COMMUNICATE(CPU1),The communication error occurred between the EAXA board and the YSU unit. ,1,"The communication error (loop back error) occurred in the EAXA board of rotary switch was set to ""0"".",Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection of the following communication cables.
・The communication cable between EAXA board (CN518 connector) and YSU unit (CN202 connector)
(3)After confirmation of the communication cable connection, and then if the alarm occurred again, replace the communication cable below.
・The communication cable between EAXA board (CN518 connector) and YSU unit (CN202 connector)
",,,,SAFETY
,,,,,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)After replacement the communication cable, and then if the alarm occurred again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)After replacement the YSU unit, and then if the alarm occurred again, replace the EAXA board. Save the CMOS.BIN before replace the EAXA board to be safe.",,,,SAFETY
,,,2,"The communication error (loop back error) occurred in the EAXA board of rotary switch was set to ""1"".",Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection of the following communication cables.
・The communication cable between EAXA board (CN518 connector) and YSU unit (CN202 connector)
(3)After confirmation of the communication cable connection, and then if the alarm occurred again, replace the communication cable below.
・The communication cable between EAXA board (CN518 connector) and YSU unit (CN202 connector)",,,,SAFETY
,,,,,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)After replacement the communication cable, and then if the alarm occurred again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)After replacement the YSU unit, and then if the alarm occurred again, replace the EAXA board. Save the CMOS.BIN before replace the EAXA board to be safe.",,,,SAFETY
,,,3,"The communication error (loop back error) occurred in the EAXA board of rotary switch was set to ""2"".",Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection of the following communication cables.
・The communication cable between EAXA board (CN518 connector) and YSU unit (CN202 connector)
(3)After confirmation of the communication cable connection, and then if the alarm occurred again, replace the communication cable below.
・The communication cable between EAXA board (CN518 connector) and YSU unit (CN202 connector)",,,,SAFETY
,,,,,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)After replacement the communication cable, and then if the alarm occurred again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)After replacement the YSU unit, and then if the alarm occurred again, replace the EAXA board. Save the CMOS.BIN before replace the EAXA board to be safe.",,,,SAFETY
,,,4,"The communication error (loop back error) occurred in the EAXA board of rotary switch was set to ""3"".",Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection of the following communication cables.
・The communication cable between EAXA board (CN518 connector) and YSU unit (CN202 connector)
(3)After confirmation of the communication cable connection, and then if the alarm occurred again, replace the communication cable below.
・The communication cable between EAXA board (CN518 connector) and YSU unit (CN202 connector)",,,,SAFETY
,,,,,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)After replacement the communication cable, and then if the alarm occurred again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)After replacement the YSU unit, and then if the alarm occurred again, replace the EAXA board. Save the CMOS.BIN before replace the EAXA board to be safe.",,,,SAFETY
,,,5,"The communication error (loop back error) occurred in the EAXA board of rotary switch was set to ""4"".",Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection of the following communication cables.
・The communication cable between EAXA board (CN518 connector) and YSU unit (CN202 connector)
(3)After confirmation of the communication cable connection, and then if the alarm occurred again, replace the communication cable below.
・The communication cable between EAXA board (CN518 connector) and YSU unit (CN202 connector)",,,,SAFETY
,,,,,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)After replacement the communication cable, and then if the alarm occurred again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)After replacement the YSU unit, and then if the alarm occurred again, replace the EAXA board. Save the CMOS.BIN before replace the EAXA board to be safe.",,,,SAFETY
,,,6,"The communication error (loop back error) occurred in the EAXA board of rotary switch was set to ""5"".",Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection of the following communication cables.
・The communication cable between EAXA board (CN518 connector) and YSU unit (CN202 connector)
(3)After confirmation of the communication cable connection, and then if the alarm occurred again, replace the communication cable below.
・The communication cable between EAXA board (CN518 connector) and YSU unit (CN202 connector)",,,,SAFETY
,,,,,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)After replacement the communication cable, and then if the alarm occurred again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)After replacement the YSU unit, and then if the alarm occurred again, replace the EAXA board. Save the CMOS.BIN before replace the EAXA board to be safe.",,,,SAFETY
,,,7,"The communication error (loop back error) occurred in the EAXA board of rotary switch was set to ""6"".",Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection of the following communication cables.
・The communication cable between EAXA board (CN518 connector) and YSU unit (CN202 connector)
(3)After confirmation of the communication cable connection, and then if the alarm occurred again, replace the communication cable below.
・The communication cable between EAXA board (CN518 connector) and YSU unit (CN202 connector)",,,,SAFETY
,,,,,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)After replacement the communication cable, and then if the alarm occurred again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)After replacement the YSU unit, and then if the alarm occurred again, replace the EAXA board. Save the CMOS.BIN before replace the EAXA board to be safe.",,,,SAFETY
,,,8,"The communication error (loop back error) occurred in the EAXA board of rotary switch was set to ""7"".",Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection of the following communication cables.
・The communication cable between EAXA board (CN518 connector) and YSU unit (CN202 connector)
(3)After confirmation of the communication cable connection, and then if the alarm occurred again, replace the communication cable below.
・The communication cable between EAXA board (CN518 connector) and YSU unit (CN202 connector)",,,,SAFETY
,,,,,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)After replacement the communication cable, and then if the alarm occurred again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)After replacement the YSU unit, and then if the alarm occurred again, replace the EAXA board. Save the CMOS.BIN before replace the EAXA board to be safe.",,,,SAFETY
,,,11,The communication error occurred between the EAXA board and the YSU unit. ,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,,12,The communication error occurred between the EAXA board and the YSU unit. ,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,,13,The communication error occurred between the EAXA board and the YSU unit. ,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,,14,The communication control IC of YSU unit detected the error.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
1806,SV M-SAFETY CRC ERROR(CPU1),The communication error (CRC) occurred between the EAXA board and the YSU unit. ,0,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection of the following communication cables.
・The communication cable between EAXA board (CN518 connector) and YSU unit (CN202 connector)
(3)After confirmation of the communication cable connection, and then if the alarm occurred again, replace the communication cable below.
・The communication cable between EAXA board (CN518 connector) and YSU unit (CN202 connector)",,,,SAFETY
,,,,,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)After replacement the communication cable, and then if the alarm occurred again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)After replacement the YSU unit, and then if the alarm occurred again, replace the EAXA board. Save the CMOS.BIN before replace the EAXA board to be safe.",,,,SAFETY
1807,M-SAFETY SLAVE TIME OUT(CPU1),No response was sent from the EAXA board within a certain time period.,1,"There is the EAXA board for display of the 7 segment LED(DS1) of EAXA board is not ""d"" (on-line process).",Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection of the following communication cables.
・The communication cable between EAXA board (CN518 connector) and YSU unit (CN202 connector)
(3)After confirmation of the communication cable connection, and then if the alarm occurred again, replace the communication cable below.
・The communication cable between EAXA board (CN518 connector) and YSU unit (CN202 connector)",,,,SAFETY
,,,,,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)After replacement the communication cable, and then if the alarm occurred again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)After replacement the YSU unit, and then if the alarm occurred again, replace the EAXA board. Save the CMOS.BIN before replace the EAXA board to be safe.",,,,SAFETY
,,,2,"There is the EAXA board for display of the 7 segment LED(DS1) of EAXA board is not ""d"" (on-line process).",Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection of the following communication cables.
・The communication cable between EAXA board (CN518 connector) and YSU unit (CN202 connector)
(3)After confirmation of the communication cable connection, and then if the alarm occurred again, replace the communication cable below.
・The communication cable between EAXA board (CN518 connector) and YSU unit (CN202 connector)",,,,SAFETY
,,,,,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)After replacement the communication cable, and then if the alarm occurred again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)After replacement the YSU unit, and then if the alarm occurred again, replace the EAXA board. Save the CMOS.BIN before replace the EAXA board to be safe.",,,,SAFETY
1808,M-SAFETY SLAVE UNDEFINED(CPU1),This alarm occurs when the number of connected EAXA board is different from the set value. ,0,,Setting error,Correct the set value in maintenance mode. ,,,,SAFETY
1809,M-SAFETY POWER VOLT ERROR(CPU2),CPU1 detected an error of power supply voltage in the CPU2.,0000_1100,CPU1 detected the 3.3V over voltage in the CPU2.,Blown fuse,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the followings.
7 segment LED (DS1 orDS2) of YSU unit is turned OFF: Replace the fuse(F3/F4) in YSU unit board.",,,,SAFETY
,,,,,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)After replacement the fuse, and then if the alarm occurred again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,,0000_1010,CPU1 detected the 3.3V low voltage in the CPU2.,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
,,,0000_0110,CPU1 detected 24V power supply voltage error in the CPU2.,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection of the following cables.
・Cable of the YSU unit(CN200 connector)
・Cable of the YPS unit(CN154 connector)",,,,SAFETY
,,,,,Loose fuse,"(1)Turn the power OFF then back ON.
(2)If the alarm occurred again, check if the fuse(F1/F2) is not removed. Fuse is located on the front of the YSU unit.",,,,SAFETY
,,,,,Blown fuse,"(1)Turn the power OFF then back ON.
(2)If the alarm occurred again after confirmation of the fuse removal, replace the fuse (F1/F2) of the YSU unit. Fuse is located on the front of the YSU unit.",,,,SAFETY
,,,,,Ground fault or a short circuit,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again after replacement the fuse, check the following content.
・Check whether neither the short circuit nor the ground fault have occurred in the I/O cables from the external device when other alarms that show 24V power supply error occurred at the same time. ",,,,SAFETY
1810,M-SAFETY UNIT LINK ERROR(CPU1),The link communication error was detected  to external connection device.,1,The unconnection with other YSU units was detected.,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the followings.
・Check the connection of cable connected with other YSU unit.
(3)After confirmation of the connection, and then if the alarm occurred again, replace the communication cable.",,,,SAFETY
,,,2,The unconnection with Function Safety  units was detected.,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the followings.
・Check the connection of cable connected with other YSU unit.
(3)After confirmation of the connection, and then if the alarm occurred again, replace the communication cable.",,,,SAFETY
1811,M-SAFETY SYSTEM ERROR(CPU2),An error occurred in software process of the CPU2.,1,BOARD ERROR,YSU unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YSU unit. Save the CMOS.BIN before replace the YSU unit to be safe.",,,,SAFETY
