DX100,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Alarm Number,Alarm Name/Message,Contents,Sub Code,Meaning,Cause,Remedy,Chart1,Chart2,Detail,Notes
,,,2,The control group with which the axis shifting is performed disagrees with the control group set for the axis shifting function in the calibration file.,Software operation error occurred,"(1)Reset the alarm, and then try again.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,MOTION
,,,3,The calibration file number for axis shifting function is out of the applicable range.,Setting error,"(1)Check the following settings.
・Correct the settings for the OPTON instruction tag so that value of the file number specification is 1 to 32.",,,,MOTION
4617,S/U IMPOSSIBLE MOVE (L/R POS),"For the CSL15D manipulator, SU-axes cannot be operated in the position of the present L- and R-axes.",1,"For the CSL15D manipulator, the motion speed of S- and U-axes exceeded the upper limit.",Setting error,"(1)Check the following settings.
・Reduce the teaching speed of S- and U-axes.
・Teach the positions of L- and R-axes again so that S- and U-axes can move.",,,,MOTION
,,,2,"For the CSL15D manipulator, S- and U-axes were going to move regardless of the limit speed ""0"" when the positions of L- and R-axes exceeded the upper limit.",Setting error,"(1)Check the following settings.
・Teach the positions of L- and R-axes again so that S- and U-axes can move.",,,,MOTION
4618,SHIFT INST EXECUTE ERROR,An internal control error occurred at execution of the SHIFT instruction.,1,"For the tool shift with Euler angle ±90 degrees, the shift value for axes other than Y-axis is set. ",Setting error,"(1)Check the following settings.
・Check if the shift value is setting for Y-axis only.",,,,MOTION
4619,UNDEFINED JOB ENTRY TABLE,"An error occurred in job registration table.
The job registration table is not set.",,Sub Code: Designated registration number,Setting error,"(1)Check the following settings.
・Check the settings for the job registration table.",,,,MOTION
4620,ARM (TOOL) INTERFERENCE,Parts and tool of manipulators were about to interfere with each other. ,,Sub Code: Group(Interferening)&Axis(Interfering)&Group(Interfered)&Axis(Interfered),Setting error,"(1)Check the following settings.
・Change the teaching so that the manipulators specified by sub code will not interfere with each other. 
・Check if the tool model (Tool interference file) of the manipulator specified by sub code is correctly set. 
・Check if calibration between the manipulors are correctly set. ",,,,MOTION
4621,WELD COMPLETE SIGNAL ERROR,"An error occurred in welding completion signal.
The welding completion signal was ON when starting the spot welding instruction execution.",,Sub Code: Welder number,Setting error,"(1)Check the following settings.
・Check the settings for welding completion signal.",,,,MOTION
4622,SELF-INTERFERENCE,Each part and tool of the manipulator was about to interfere with each other. ,,Sub code: Group&Axis(Interfering)&Axis(Interfered),Setting error,"(1)Check the following settings.
・Change the teaching so that each part of the manipulator specified by sub code will not interfere. 
・Check if the tool model (Tool interference file) displayed by sub code is correctly set.",,,,MOTION
4623,WRONG EXECUTION OF GETPOS INST,An error occurred when executing a GETPOS instruction.,1,An attempt was made to obtain the step that used a local position type variable.  (The step with local position type variable cannot be fetched.  Example: MOVJ LP000 VJ=25.00),Setting error,"(1)Check the following settings.
・Check the settings for the GETPOS instruction.",,,,MOTION
,,,2,An attempt was made to obtain the step that used a local position type variable.  (The step with local position type variable cannot be fetched.  Example: MOVJ LP000 VJ=25.00),Setting error,"(1)Check the following settings.
・Check the settings for the GETPOS instruction.",,,,MOTION
,,,3,The specified step did not exist.,Setting error,"(1)Check the following settings.
・Check the settings for the GETPOS instruction.",,,,MOTION
,,,4,An attempt was made to obtain the step without CPT(CTPP) tag.,Setting error,"(1)Check the following settings.
・Check the settings for the GETPOS instruction.",,,,MOTION
,,,5,An attempt was made to obtain the step with CPT(CTPP) tag of variable specification.  (The step with CPT(CTPP) tag of variable specification cannot be fetched.),Setting error,"(1)Check the following settings.
・Check the settings for the GETPOS instruction.",,,,MOTION
4624,PLUG VOLUME SETTING ERROR,Incorrect setting of amount of fillings.,,,Setting error,"(1)Check the following settings.
・Check the setting for the amount of fillings.",,,,MOTION
4625,WRONG EXECUTION OF LOADDB INST,An error occurred when executing a LOADDB instruction.,1,No file,Software operation error occurred,"(1)Reset the alarm, and then try again.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,MOTION
,,,2,No directory,Software operation error occurred,"(1)Reset the alarm, and then try again.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,MOTION
,,,4,There was no directory entry after this point.,Software operation error occurred,"(1)Reset the alarm, and then try again.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,MOTION
,,,-1,No file name,Software operation error occurred,"(1)Reset the alarm, and then try again.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,MOTION
,,,-2,File presence error,Software operation error occurred,"(1)Reset the alarm, and then try again.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,MOTION
,,,-3,Incorrect file name,Software operation error occurred,"(1)Reset the alarm, and then try again.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,MOTION
,,,-4,The disk is full.,Software operation error occurred,"(1)Reset the alarm, and then try again.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,MOTION
,,,-5,The directory is full.,Software operation error occurred,"(1)Reset the alarm, and then try again.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,MOTION
,,,-6,I/O error,Software operation error occurred,"(1)Reset the alarm, and then try again.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,MOTION
,,,-7,Invalid handle,Software operation error occurred,"(1)Reset the alarm, and then try again.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,MOTION
,,,-8,Handle overflow,Software operation error occurred,"(1)Reset the alarm, and then try again.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,MOTION
,,,-9,File has already been opened.,Software operation error occurred,"(1)Reset the alarm, and then try again.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,MOTION
,,,-10,File attribute error,Software operation error occurred,"(1)Reset the alarm, and then try again.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,MOTION
,,,-11,Open mode error,Software operation error occurred,"(1)Reset the alarm, and then try again.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,MOTION
,,,-12,The hardware disk with large capacity is used.,Software operation error occurred,"(1)Reset the alarm, and then try again.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,MOTION
,,,-14,The door is open.,Software operation error occurred,"(1)Reset the alarm, and then try again.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,MOTION
,,,-15,The disk is write-protected.,Software operation error occurred,"(1)Reset the alarm, and then try again.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,MOTION
,,,-30,Card controller access error,Software operation error occurred,"(1)Reset the alarm, and then try again.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,MOTION
,,,-31,No card,Software operation error occurred,"(1)Reset the alarm, and then try again.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,MOTION
,,,-32,Card drive information readout error,Software operation error occurred,"(1)Reset the alarm, and then try again.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,MOTION
,,,-33,Partition table error,Software operation error occurred,"(1)Reset the alarm, and then try again.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,MOTION
,,,-34,No drive number,Software operation error occurred,"(1)Reset the alarm, and then try again.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,MOTION
,,,-35,No specified partition number,Software operation error occurred,"(1)Reset the alarm, and then try again.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,MOTION
,,,-36,Cluster size error,Software operation error occurred,"(1)Reset the alarm, and then try again.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,MOTION
,,,-37,Incorrect number of sectors,Software operation error occurred,"(1)Reset the alarm, and then try again.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,MOTION
,,,-38,Sector/byte error,Software operation error occurred,"(1)Reset the alarm, and then try again.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,MOTION
,,,-40,Card not applicable for I/O,Software operation error occurred,"(1)Reset the alarm, and then try again.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,MOTION
,,,-41,Unsupported version,Software operation error occurred,"(1)Reset the alarm, and then try again.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,MOTION
,,,-42,The setting register did not exist.,Software operation error occurred,"(1)Reset the alarm, and then try again.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,MOTION
,,,-43,Card not applicable for ATA,Software operation error occurred,"(1)Reset the alarm, and then try again.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,MOTION
,,,-44,Double chain error,Software operation error occurred,"(1)Reset the alarm, and then try again.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,MOTION
,,,-45,Media error (not fixed disk),Software operation error occurred,"(1)Reset the alarm, and then try again.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,MOTION
,,,-50,ATA command incomplete,Software operation error occurred,"(1)Reset the alarm, and then try again.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,MOTION
,,,-51,Sector read command error,Software operation error occurred,"(1)Reset the alarm, and then try again.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,MOTION
,,,-52,Sector write command error,Software operation error occurred,"(1)Reset the alarm, and then try again.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,MOTION
4626,IMPOSSIBLE S-AXIS MOV(IN SPHERE),"An error occurred at S-axis high-speed rotation.
The S-axis rotation radius was below the lower limit.",,,Setting error,"(1)Check the following settings.
・Check the settings for the limit distance for S-axis rotation center motion (S1CG067).",,,,MOTION
4627,GUN RECOGNITION SIGNAL OFF,The gun identification signal was not received.,,Sub Code: Gun number,Setting error,"(1)Check the following settings.
・Check the settings for the gun identification signal.",,,,MOTION
4628,WRITE VARIABLE NO. MULTI SETTING,"An error in the variable number setting.
Duplicated usage of the written destination variable numbers.",,Sub Code: Duplicated variable number,Setting error,"(1)Check the following settings.
・Check the settings for the written destination variable numbers.",,,,MOTION
4629,GROUP CHANGE ERROR,An error occurred at group change execution.,1,The group change parameter was invalid.,Setting error,"(1)Check the following settings.
・Validate the group change parameter.",,,,MOTION
,,,2,The GRPCHG instruction was executed while the external axis motor was servo ON.,Setting error,"(1)Check the following settings.
・Execute the GRPCHG instruction when the external axis motor was servo OFF.",,,,MOTION
,,,3,The GRPCHG instruction was executed in unchuck status.,Setting error,"(1)Check the following settings.
・Execute the GRPCHG instruction in chuck status.",,,,MOTION
,,,4,The group identification signal was not received.,Setting error,"(1)Check the following settings.
・Check the settings for group identification signal.",,,,MOTION
,,,5,The specified control group number and the group identification number were unmatched.,Setting error,"(1)Check the following settings.
・Check the settings for the specified control group number.",,,,MOTION
,,,6,The encoder PG power supply was OFF when the GRPCHG was ON.,Setting error,"(1)Check the following settings.
・Turn ON the encoder PG power supply when GRPCHG is ON.",,,,MOTION
,,,7,The encoder PG power supply was ON when the GRPCHG was OFF.,Setting error,"(1)Check the following settings.
・Turn OFF the encoder PG power supply when GRPCHG is OFF.",,,,MOTION
,,,8,The control group that corresponded to the received group identification signal did not exist.,Setting error,"(1)Check the following settings.
・Check the settings for group identification signal.",,,,MOTION
4630,DUPLICATED GUN NUMBER,The gun numbers were overlapped when executing a SVSPOT instruction.,,Sub Code: The overlapped gun number,Setting error,"(1)Check the following settings.
・Check the settings for gun numbers.",,,,MOTION
4631,DEFECTIVE OPERATION VELOCITY,The manipulator motion speed failed to reach the specified work speed.,,Sub Code: Control group and axis,Setting error,"(1)Check the following settings.
・Check if the speed is hold down by the speed override and special operations etc.",,,,MOTION
4632,UNDEFINED LNR SCALE FILE,The linear scale condition file is not set.,,Sub Code: Linear scale characteristic file number,Setting error,"(1)Check the following settings.
・Complete the settings for the linear scale condition file.",,,,MOTION
4633,FOLLOWING ERROR,"An error occurred when executing a FOLLOW instruction.
An attempt was made to re-execute the FOLLOW instruction after interrupting it.",1,"An error occurred when executing a FOLLOW instruction.
An attempt was made to re-execute the FOLLOW instruction after interrupting it.",Setting error,"(1)Check the following settings.
・Re-execute the move instruction executed before the FOLLOW instruction, and then execute the FOLLOW instruction again.",,,,MOTION
4634,FOLLOWING SPEED OVER,"The manipulator motion speed exceeded the limit during the Following motion.
With the specified bending speed, the manipulator motion speed exceeds the maximum speed. ",,,Setting error,"(1)Check the following settings.
・Reduce the bending speed.
・Reduce the manipulator moving distance.",,,,MOTION
4635,CANNOT EXECUTE COMMON JOB,The called job could not be executed because the specified control group was shared with the called job.,,Sub Code: The related control-group,Setting error,"(1)Check the following settings.
・Check the settings for control group specified by the CALL instruction.",,,,MOTION
4636,THICKNESS ERROR,Thickness is exceed the allowable range.,,Sub code: Gun number,Setting error,"(1)Check the following settings.
・Weld the spot by thickness within allowable range.",,,,MOTION
4637,TRACK CHG WORK IN/NOT NOT FOUND,No workpiece presence/absence data at switching the synchronization section.,,Sub Code: Conveyor characteristic file number,Setting error,"(1)Check the following settings.
・Check the workpiece presence/absence and data settings for the synchronization section.",,,,MOTION
4638,TRACKING CHG WORK ID NOT FOUND,No workpiece type data at switching the synchronization section.,,Sub Code: Conveyor characteristic file number,Setting error,"(1)Check the following settings.
・Check the workpiece presence/absence and data settings for the synchronization section.",,,,MOTION
4639,SYMOVJ INST EXECUTE ERROR,SYMOVJ motion could not be performed.,2,The conveyor moving amount is not specified for the SYMOVJ motion.,Setting error,"(1)Check the following settings.
・Set the conveyor moving amount for the SYMOVJ motion.",,,,MOTION
,,,3,An error occurred in the preparation process of the manipulator motion start position for the SYMOVJ motion.,Software operation error occurred,"(1)Reset the alarm, and then try again.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,MOTION
,,,4,An error occurred in the preparation process of the manipulator motion end position for the SYMOVJ motion.,Software operation error occurred,"(1)Reset the alarm, and then try again.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,MOTION
4640,WRONG EXECUTION OF PSTART INST,An error occurred at PSTART execution.,1,No axis data of control group to be disconnected,Setting error,"(1)Check the following settings.
・Check the settings for PSTART instruction.",,,,MOTION
,,,2,An attempt was made to disconnect a control group other than the occupation control group during prereading processing.,Setting error,"(1)Check the following settings.
・Check the settings for PSTART instruction.",,,,MOTION
,,,3,An attempt was made to disconnect a control group other than the occupation control group when executing a PSTART instruction.,Setting error,"(1)Check the following settings.
・Check the settings for PSTART instruction.",,,,MOTION
4641,CANNOT EXECUTE JOB(SEPARATE GRP),"The disconnected control group could not be moved.
The control group disconnected by itself was used for its own move instruction.",,Sub Code: The disconnected control group used by a move instruction,Setting error,"(1)Check the following settings.
・Correct the teaching so that the control group disconnected by itself is not to operate for move instruction of  own system.",,,,MOTION
4644,SPOT WELDER I/F ERROR(ASW),An error occurred between the controller and spot welder.,8,The controller could not send an instruction to the welder because the welder was busy in processing.,Connection failure,"(1)Reset the alarm.
(2)If the alarm occurs again, check the connection and inserting state of the following cables and connectors.
・DENGENSHA welding I/F board
・NADEX DeviceNet cable",,,,MOTION
,,,9,Welding current error at welding is completed successfully.,Software operation error occurred,"(1)Reset the alarm, and then try again.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,MOTION
,,,10,Abnormal code error at welding is completed successfully.,Software operation error occurred,"(1)Reset the alarm, and then try again.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,MOTION
,,,11,Welding command process exceptional error,Software operation error occurred,"(1)Reset the alarm, and then try again.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,MOTION
,,,102,The specified welder number (system) could not be found.,Setting error,"(1)Check the following setting.
・Confirm the specified welder number (system) and the setting.",,,,MOTION
4645,NOT PERMIT FIXED-WEAV ON SWVON,"Hover weaving could not be executed.
The hover weaving is disabled in coordinated motion.",,,Setting error,"(1)Check the following setting.
・Check the settings for jobs.",,,,MOTION
4648,FILE TRANSFER ERROR(ARITH),An error occurred when transfering the file to the controller. ,1,Motion range file transfer error ,Setting error,"(1)Check the following setting.
・Check if the motion range file is correctly set. ",,,,MOTION
,,,2,Part motion range file transfer error,Setting error,"(1)Check the following setting.
・Check if the part motion range is correctly set. ",,,,MOTION
4649,PARTIAL MOTION RANGE INTRF.,The manipulator was about to interfere with the partial motion range. ,,Sub Code: Interference control group number & interference axis & interference area number.,Setting error,"(1)Check the following setting.
・Check the setting of the teaching position of the manipulator. ",,,,MOTION
4650,TRQ CLEAR ERROR,,,,Software operation error occurred,"(1)Reset the alarm, and then try again.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,MOTION
4651,PALLETIZING EXECUTE ERROR,An error occurred at palletizing instruction execution.,1,The setting of the palletizing condition configuration file is incomplete.,Setting error,"(1)Check the following settings.
・Set the palletizing condition setting file to ""Completed.""",,,,MOTION
,,,4,Palletize completion universal output number range exceeds the limit.,Setting error,"(1)Check the following settings.
・Change the palletize completion universal output signal number of the palletizing condition setting file in the user output signal point of contact number. ",,,,MOTION
,,,5,"During the palletize start instruction execution, the palletize start instruction is executed again (double execution).",Setting error,"(1)Check the following settings.
・Delete the palletize start instruction in the palletize section.",,,,MOTION
,,,6,The value of the palletizing number present value output register (or I variable) is more than the total number output register (or I variable).,Setting error,"(1)Check the following settings.
・Check if the palletizing number of current position output register (or I variable) and total number of output register (or I variable) is not  changed by another function.",,,,MOTION
,,,7,Palletize completion universal output signal is turned ON at palletize start instruction execution.,Setting error,"(1)Check the following settings.
・Reset the palletize completion universal output signal.",,,,MOTION
,,,8,Palletize end instruction is not registered.,Setting error,"(1)Check the following settings.
・Register the palletizing end instruction.",,,,MOTION
4652,TRQ MEASURE MODE SET ERR(SV),"Couldn’t set to Constant speed torque measure mode when perfomring MEASON TRQ. 
",,,Software operation error occurred,"(1)Reset the alarm, and then try again.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,MOTION
4653,TRQ MEASURE MODE CANCEL ERR(SV),Couldn’t release the Constant speed torque measure mode when perfomring MEASOF TRQ. ,,,Software operation error occurred,"(1)Reset the alarm, and then try again.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,MOTION
4654,WRONG EXECUTION OF SETREG INST,An error occurred at SETREG instruction execution.,1,An attempt was made to change the value of the analog input register.,Setting error,"(1)Check the following settings.
・The SETREGM instruction cannot change the analog input register values. Correct the setting of tag that specifies register number of SETREG instruction.",,,,MOTION
,,,2,An attempt was made to change the value of the register currently used by TMR/CNT.,Setting error,"(1)Check the following settings.
・The SETREGM instruction cannot change the register values used in TMR/CNT. Correct the setting of tag that specifies register number of SETREG instruction.",,,,MOTION
,,,65535,An attempt was made to change the value of the register not existing.,Setting error,"(1)Check the following settings.
・Correct the setting of tag that specifies register number of SETREG instruction.",,,,MOTION
,,,,,Software operation error occurred,"(1)Reset the alarm, and then try again.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,MOTION
4655,WRONG EXECUTION OF GETREG INST,An error occurred at GETREG instruction execution.,65535,An attempt was made to acquire the value of the register not existing.,Software operation error occurred,"(1)Reset the alarm, and then try again.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,MOTION
4656,WRONG EXECUTION OF SETPRM INST,An error occurred at SETPRM instruction execution.,1,An attempt was made to change a parameter other than the cube-related parameter.,Setting error,"(1)Check the following settings.
・The SETPRM instruction cannot change the parameter values other than the parameter related to the cube. Correct the setting of tag that specifies parameter number of SETPRM instruction.",,,,MOTION
,,,2,The SETPRM instruction was executed while another system was in execution.,Setting error,"(1)Check the following settings.
・The SETPRM instruction cannot execute while another system is operating. Correct the job.",,,,MOTION
4657,WVADJ ERROR,An error occurred in the function of weaving groove width correction. ,1,The correction amplitude value did not fall in the limit range.,Setting error,"(1)Check the following settings.
・Correct the settings for ""groove width correction limit value"" specified for S2C1259 and 1260.",,,,MOTION
4658,OVER SPEED LIMIT,The manipulator motion speed attempted to exceed the speed limit.,1,The taught speed was going to exceed the limit during the multi arm simultaneous operation.,Setting error,"(1)Check the following settings.
・Reduce the teaching speed of the step where the alarm occurred to the speed limit or less.",,,,MOTION
4659,TIP DRESS WATCH SET ERROR,,,,Software operation error occurred,"(1)Reset the alarm, and then try again.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,MOTION
4660,TIP DRESS WATCH CANCEL ERROR,,,,Software operation error occurred,"(1)Reset the alarm, and then try again.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,MOTION
4661,MEMORY ERROR(PRESS COND FILE),"An error was detected at memory check.
The memory for the press condition file is damaged.",,Sub Code: File number,Data error,"(1)Reset the alarm.
(2)If the alarm occurs again, initialize the press characteristic file in maintenance mode, and then load the press characteristic file saved in the external memory device.",,,,SYSCON
,,,,,YCP01 board failure,"(1)Reset the alarm.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YCP01 board, and then insert the CF card which inserted original YCP01 board into the new YCP01 board. ",,,,SYSCON
,,,,,YIF board failure,"(1)Reset the alarm.
(2)If the alarm occurs again, replace the YIF board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF board, and then load the CMOS.BIN saved before alarm occurred.",,,,SYSCON
4662,PRESS SYNCHRONOUS ERROR,An error occurred during press synchrous control.,5, Unable to set the correction data for the press synchrous control.,Setting error,"The alram occurs if the MOVE instruction except MOVJ with ENC tag is operated during Press synchronous control.
 Reset the press synchronous control by the following operaritons to operate the MOVE instruction expect MOVJ with ENC tag. 

  ・Confirm that  press machine and robot must be stopped
  ・Make Specific Input PRESS SYNC OFF(#41010)  ON
  ・Confirm that the Specific Output  PRESS SYNC (#50683) is OFF.",,,,MOTION
4666,UNDEFINED WELD LENGTH CHECK FILE,The weld length check file is not set.,,,Setting error,"(1)Check the following settings.
・Complete the settings for the weld length check condition file.",,,,MOTION
4667,DEFECTIVE GUN PRESSURE FILE,An error occurred in the gun pressure file.,,Sub Code: Gun pressure file number,Setting error,"(1)Check the following settings.
・Match the number of ""END WAIT"" in the gun pressure file, and the number of ""Welding Conditions(WTM)"" in the instruction.",,,,MOTION
4668,MEMORY ERROR(PREVENTION FILE),"An error was detected at memory check.
The memory for the maintenance prevention file is damaged.",,,Data error,"(1)Reset the alarm.
(2)If the alarm occurs again, initialize the maintenance prevention file in maintenance mode, and then load the maintenance prevention file saved in the external memory device.",,,,SYSCON
,,,,,YCP01 board failure,"(1)Reset the alarm.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YCP01 board, and then insert the CF card which inserted original YCP01 board into the new YCP01 board. ",,,,SYSCON
,,,,,YIF board failure,"(1)Reset the alarm.
(2)If the alarm occurs again, replace the YIF board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF board, and then load the CMOS.BIN saved before alarm occurred.",,,,SYSCON
4669,DETECT BRAKE SLIP,Brake slip was detected,,Sub Code: Signifies the axis in which the alarm occurred,Module failure(motor),"(1)Reset the alarm.
(2)If the alarm occurs again, replace the motor.
(3)If  the alarm of  ""external brake"" is occurred.  , replace the external brake.",,,,SERVO
,,,,,Setting error,"(1)Reset the alarm.
(2)Check the following settings.
・Check torque value ",,,,SERVO
4670,INSUFFICIENT NUM OF SAMPLE DATA,The measurement section is too short. ,,Sub Code: Signifies the axis in which the alarm occurred,Setting error,Lengthen the measurement section.,,,,SERVO
4671,SAMPLE BUFFER OVER FLOW,The measurement section is too long. ,,Sub Code: Signifies the axis in which the alarm occurred,Setting error,Shorten the measurement section.,,,,SERVO
4672,BASIC SPEED UNREACHED,"The motion speed could not exceeded the speed specified by BASICV.
The motion speed might have shifted to the speed reduction motion before BASICT has passed because BASICT was too long.",,Sub Code: Signifies the axis in which the alarm occurred,Setting error,"Increase the speed specification value of a measurement job or set a small value for BASICV.
Or set a small value for BASICT, or lengthen the measurement section.",,,,SERVO
4673,MAX TRQ UNDETECTED,The measurement data contain the acceleration torque.,,Sub Code: Signifies the axis in which the alarm occurred,Setting error,"Set a large value for the BASICT, and then check again.",,,,SERVO
4675,ERRSVCPU SIGNAL ERROR,ERRSVCPU signal error was detected when the servo power turned ON.,,"Sub Code: Signifies the servo board in which the alarm occurred
0000_0001 SV#1
0000_0010 SV#2
0000_0100 SV#3
0000_1000 SV#4
0001_0000 SV#5
0010_0000 SV#6
0100_0000 SV#7
1000_0000 SV#8",Connection failure,"(1)Reset the alarm.
(2)If the alarm occurs again, check the connection and inserting state of the following cables and connectors.
・CN210 YSU unit",,,,SERVO
4676,BROKEN FAN FUSE ,The fuse(3FU/4FU) is blown in the YPU unit.,1,Sub Code 1to 8: Signifies the EAXA/EAXB board  No. in which the alarm occurred,Connection failure,"(1)Reset the alarm.
(2)If the alarm occurs again, check if there is a ground fault or short circuit in the fan power line.",,,,SERVO
,,,,,Fuse failure,(After cancellation of the short-circuit and ground fault) Replace the fuse.,,,,SERVO
,,,2,Sub Code 1to 8: Signifies the EAXA/EAXB board  No. in which the alarm occurred,Connection failure,"(1)Reset the alarm.
(2)If the alarm occurs again, check if there is a ground fault or short circuit in the fan power line.",,,,SERVO
,,,,,Fuse failure,(After cancellation of the short-circuit and ground fault) Replace the fuse.,,,,SERVO
