DX100,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Alarm Number,Alarm Name/Message,Contents,Sub Code,Meaning,Cause,Remedy,Chart1,Chart2,Detail,Notes
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN saved before alarm occurred.",,,,HWC
,,,6,Unconnected relay exists.,Data error,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, initialize the appropriate data in maintenance mode, and then load the data saved in the external memory device.",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board.",,,,HWC
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN saved before alarm occurred.",,,,HWC
,,,7,The STR instructions are overused.,Data error,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, initialize the appropriate data in maintenance mode, and then load the data saved in the external memory device.",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board.",,,,HWC
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN saved before alarm occurred.",,,,HWC
,,,8,The AND-STR instructions are overused.,Data error,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, initialize the appropriate data in maintenance mode, and then load the data saved in the external memory device.",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board.",,,,HWC
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN saved before alarm occurred.",,,,HWC
,,,9,A syntax error was found in the CNT instruction.,Data error,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, initialize the appropriate data in maintenance mode, and then load the data saved in the external memory device.",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board.",,,,HWC
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN saved before alarm occurred.",,,,HWC
,,,10,The head of the block starts with an instruction other than the STR instruction.,Data error,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, initialize the appropriate data in maintenance mode, and then load the data saved in the external memory device.",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board.",,,,HWC
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN saved before alarm occurred.",,,,HWC
,,,11,Excessive machine codes,Data error,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, initialize the appropriate data in maintenance mode, and then load the data saved in the external memory device.",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board.",,,,HWC
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN saved before alarm occurred.",,,,HWC
,,,12,The last instruction is not the END instruction.,Data error,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, initialize the appropriate data in maintenance mode, and then load the data saved in the external memory device.",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board.",,,,HWC
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN saved before alarm occurred.",,,,HWC
,,,13,An error was found in the PART instruction.,Data error,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, initialize the appropriate data in maintenance mode, and then load the data saved in the external memory device.",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board.",,,,HWC
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN saved before alarm occurred.",,,,HWC
,,,14,An error was found in the GOUT instruction.,Data error,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, initialize the appropriate data in maintenance mode, and then load the data saved in the external memory device.",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board.",,,,HWC
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN saved before alarm occurred.",,,,HWC
,,,15,The No. of operand is incorrect.,Data error,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, initialize the appropriate data in maintenance mode, and then load the data saved in the external memory device.",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board.",,,,HWC
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN saved before alarm occurred.",,,,HWC
,,,16,The constant value is incorrect.,Data error,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, initialize the appropriate data in maintenance mode, and then load the data saved in the external memory device.",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board.",,,,HWC
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN saved before alarm occurred.",,,,HWC
,,,17,The step capacity exceeds the memory capacity.,Data error,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, initialize the appropriate data in maintenance mode, and then load the data saved in the external memory device.",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board.",,,,HWC
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN saved before alarm occurred.",,,,HWC
,,,18,The number of operation instructions exceed the permissible value.,Data error,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, initialize the appropriate data in maintenance mode, and then load the data saved in the external memory device.",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board.",,,,HWC
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN saved before alarm occurred.",,,,HWC
,,,19,A syntax error was found in the CNT instruction or TMR instruction.,Data error,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, initialize the appropriate data in maintenance mode, and then load the data saved in the external memory device.",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board.",,,,HWC
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN saved before alarm occurred.",,,,HWC
,,,20,A syntax error was found in the JMP-LABEL instructions.,Data error,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, initialize the appropriate data in maintenance mode, and then load the data saved in the external memory device.",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board.",,,,HWC
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN saved before alarm occurred.",,,,HWC
,,,21,The label of JMP destination does not exist.,Data error,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, initialize the appropriate data in maintenance mode, and then load the data saved in the external memory device.",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board.",,,,HWC
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN saved before alarm occurred.",,,,HWC
0730,COMMUNICATION ERROR (SKS-SERIAL),An error occurred when performing serial communication with SKS welder.,0,Welder power serial I/F task cannot be created.,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board.",,,,HWC
,,,1,Incorrect values are set for the communication frame number with the welder power. ,Setting error,"(1)Check the following setting.
・The number of communication frames for Welder power serial communication (RS262)",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board.",,,,HWC
,,,2,Incorrect values are set for the number of the sending bytes per frame with the welder power.,Setting error,"(1)Check the following setting.
・The number of the sending bytes for Welder power serial communication (RS262)",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board.",,,,HWC
,,,3,Incorrect values are set for the number of the receiving bytes per frame with the welder power.,Setting error,"(1)Check the following setting.
・The number of the receiving bytes for Welder power serial communication (RS262)",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board.",,,,HWC
,,,10,The binary semaphore to start up event for Welder power serial I/F task cannot be created.,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board.",,,,HWC
,,,11,The event resource for Welder power serial I/F task cannot be created ,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board.",,,,HWC
,,,12,The completion notification mail of Welder power serial I/F task cannot be created.,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board.",,,,HWC
,,,13,Welder power serial I/F task cannot be created.,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board.",,,,HWC
0750,M-LINK ERROR (MASTER),,,The YCP01 system program is damaged.,Software operation error occurred,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).
",,,,HWC
0751,M-LINK ERROR (SLAVE#1),,,The YCP01 system program is damaged.,Software operation error occurred,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).
",,,,HWC
0752,M-LINK ERROR (SLAVE#2),,,The YCP01 system program is damaged.,Software operation error occurred,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).
",,,,HWC
0753,M-LINK ERROR (SLAVE#3),,,The YCP01 system program is damaged.,Software operation error occurred,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).
",,,,HWC
0754,M-LINK ERROR (SLAVE#4),,,The YCP01 system program is damaged.,Software operation error occurred,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).
",,,,HWC
0755,M-LINK ERROR (SLAVE#5),,,The YCP01 system program is damaged.,Software operation error occurred,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).
",,,,HWC
0756,M-LINK ERROR (SLAVE#6),,,The YCP01 system program is damaged.,Software operation error occurred,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).
",,,,HWC
0757,M-LINK ERROR (SLAVE#7),,,The YCP01 system program is damaged.,Software operation error occurred,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).
",,,,HWC
0758,M-LINK ERROR (SLAVE#8),,,The YCP01 system program is damaged.,Software operation error occurred,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).
",,,,HWC
0759,M-LINK ERROR (SLAVE#9),,,The YCP01 system program is damaged.,Software operation error occurred,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).
",,,,HWC
0760,M-LINK ERROR (SLAVE#10),,,The YCP01 system program is damaged.,Software operation error occurred,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).
",,,,HWC
0761,M-LINK ERROR (SLAVE#11),,,The YCP01 system program is damaged.,Software operation error occurred,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).
",,,,HWC
0762,M-LINK ERROR (SLAVE#12),,,The YCP01 system program is damaged.,Software operation error occurred,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).
",,,,HWC
0763,M-LINK ERROR (SLAVE#13),,,The YCP01 system program is damaged.,Software operation error occurred,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).
",,,,HWC
0764,M-LINK ERROR (SLAVE#14),,,The YCP01 system program is damaged.,Software operation error occurred,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).
",,,,HWC
0765,M-LINK ERROR (SLAVE#15),,,The YCP01 system program is damaged.,Software operation error occurred,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).
",,,,HWC
0790,MEMORY BATTERY WEAK,,,The YCP01 system program is damaged.,Connection failure,(1)Check if the battery is correctly connected to CN110/BAT on the YIF board.,,,,HWC
,,,,,Battery failure,(1)Refer to Chapter 5.1.1.1 Replacing the Battery in DX100 Maintenance manual (RE-CHO-A108) and replace the battery.,,,,HWC
0800,FILE BACKUP ERROR (YCP01 CF),"The DX100 saves a part of data needed for system operations on the Compact Flash in the YCP01 board.
When the data is changed, the new data is written on the Compact Flash.
This alarm occurs if this data writing cannot be done correctly.
Since this alarm occurs due to CompactFlash access failure, it is not recorded in the alarm history.",,The management area (FAT) of Compact Flash in YCP01 board is damaged.,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board.",,,,HWC
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN saved before alarm occurred.",,,,HWC
0801,FILE LOAD ERROR (YCP01 CF),"The DX100 saves a part of data needed for system operations on the Compact Flash in the YCP01 board.
The data is read out when the controller power is turned ON.
This alarm occurs if this data reading cannot be done correctly.
Since this alarm occurs due to CompactFlash access failure, it is not recorded in the alarm history.",,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board.",,,,HWC
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN saved before alarm occurred.",,,,HWC
0802,FILE I/O ERROR (YCP01 CF),"The DX100 saves a part of data needed for system operations on the Compact Flash in the YCP01 board. This alarm occurs if it cannot access to the YCP01correctly.
Usually, this alarm occurs accAL-0800 and AL-0801 occurs simultaneously.
Since this alarm occurs due to CompactFlash access failure, it is not recorded in the alarm history.",,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board.",,,,HWC
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN saved before alarm occurred.",,,,HWC
0803,FILE ERROR,The DX100 software controls the detailed data of robot or motor at the extra file called [MECHA.ROM]. This alarm occurs if this file cannot be read correctly.,,An error occurred during the parameter of Manipulator Model (mecha.rom) loading.,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board.",,,,HWC
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN saved before alarm occurred.",,,,HWC
0810,TOYOPUC ALLOC DEF ERROR,The TOYOPUC board cannot be identified.,1,An error was found in the input/output direction data of allocation configuration.,Setting error,"(1)Check the following settings.
・Allocation configuration for the TOYOPUC",,,,HWC
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following connector.
・The PCI connector of the TOYOPUC board",,,,HWC
,,,3,"In the output side setting of allocation configuration data, the specified
R-register start No. for the TOYOPUC exceeds the R-register limit.",Setting error,"(1)Check the following settings.
・Allocation configuration for the TOYOPUC",,,,HWC
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following connector.
・The PCI connector of the TOYOPUC board",,,,HWC
,,,4,"In the output side setting of allocation configuration data, the set number to use the input side R-register of the TOYOPUC exceeds the R-register limit.",Setting error,"(1)Check the following settings.
・Allocation configuration for the TOYOPUC",,,,HWC
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following connector.
・The PCI connector of the TOYOPUC board",,,,HWC
,,,5,"In the output side setting of allocation configuration data, the set number to use the M-register of concurrent I/O exceeds the M-register limit.",Setting error,"(1)Check the following settings.
・Allocation configuration for the TOYOPUC",,,,HWC
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following connector.
・The PCI connector of the TOYOPUC board",,,,HWC
,,,8,An error was found in the type set for output direction of allocation configuration data.,Setting error,"(1)Check the following settings.
・Allocation configuration for the TOYOPUC",,,,HWC
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following connector.
・The PCI connector of the TOYOPUC board",,,,HWC
,,,9,An error was found in the type set for input direction of allocation configuration data.,Setting error,"(1)Check the following settings.
・Allocation configuration for the TOYOPUC",,,,HWC
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following connector.
・The PCI connector of the TOYOPUC board",,,,HWC
,,,10,An error was found in the type specified for system data of allocation configuration data.,Setting error,"(1)Check the following settings.
・Allocation configuration for the TOYOPUC",,,,HWC
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following connector.
・The PCI connector of the TOYOPUC board",,,,HWC
,,,12,"An error was found in the specified number of registers which are used by the system data ""CURR.POS. (PULSE)"" of allocation configuration.",Setting error,"(1)Check the following settings.
・Allocation configuration for the TOYOPUC",,,,HWC
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following connector.
・The PCI connector of the TOYOPUC board",,,,HWC
,,,14,"An error was found in the specified number of registers which are used by the system data ""CURR.POS. (XYZ)"" of allocation configuration.",Setting error,"(1)Check the following settings.
・Allocation configuration for the TOYOPUC",,,,HWC
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following connector.
・The PCI connector of the TOYOPUC board",,,,HWC
,,,16,"An error was found in the specified number of registers which are used by the system data ""WELDING INFO."" of allocation configuration.",Setting error,"(1)Check the following settings.
・Allocation configuration for the TOYOPUC",,,,HWC
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following connector.
・The PCI connector of the TOYOPUC board",,,,HWC
,,,18,"An error was found in the specified number of registers which are used by the system data ""TASK INFO."" of allocation configuration.",Setting error,"(1)Check the following settings.
・Allocation configuration for the TOYOPUC",,,,HWC
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following connector.
・The PCI connector of the TOYOPUC board",,,,HWC
,,,20,"An error was found in the specified number of registers which are used by the system data ""EXECUTE PROGRAM INFO."" of allocation configuration.",Setting error,"(1)Check the following settings.
・Allocation configuration for the TOYOPUC",,,,HWC
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following connector.
・The PCI connector of the TOYOPUC board",,,,HWC
,,,22,"An error was found in the specified number of registers which are used by the system data ""INST. MESSAGE"" of allocation configuration.",Setting error,"(1)Check the following settings.
・Allocation configuration for the TOYOPUC",,,,HWC
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following connector.
・The PCI connector of the TOYOPUC board",,,,HWC
,,,23,"An error was found in the specified number of registers for ""Alarm/Error/Message"" in the system data of Allocation setting information.",Setting error,"(1)Check the following settings.
・Allocation configuration for the TOYOPUC",,,,HWC
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following connector.
・The PCI connector of the TOYOPUC board",,,,HWC
,,,30,"In the input side setting of allocation configuration data, the specified R-register start No. for the TOYOPUC exceeds the R-register limit.",Setting error,"(1)Check the following settings.
・Allocation configuration for the TOYOPUC",,,,HWC
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following connector.
・The PCI connector of the TOYOPUC board",,,,HWC
,,,31,"In the input side setting of allocation configuration data, the set number to use the input side R-register of the TOYOPUC exceeds the R-register limit.",Setting error,"(1)Check the following settings.
・Allocation configuration for the TOYOPUC",,,,HWC
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following connector.
・The PCI connector of the TOYOPUC board",,,,HWC
,,,32,"In the input side setting of allocation configuration data, the set number to use the M-register of concurrent I/O exceeds the M-register limit.",Setting error,"(1)Check the following settings.
・Allocation configuration for the TOYOPUC",,,,HWC
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following connector.
・The PCI connector of the TOYOPUC board",,,,HWC
,,,34,"An error was found in the specified number of registers which are used by the system data ""standard time setting data"" of allocation configuration.",Setting error,"(1)Check the following settings.
・Allocation configuration for the TOYOPUC",,,,HWC
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following connector.
・The PCI connector of the TOYOPUC board",,,,HWC
,,,41,"In the output side setting of allocation configuration data, some of the TOYOPUC’s R-registers are specified redundantly.",Setting error,"(1)Check the following settings.
・Allocation configuration for the TOYOPUC",,,,HWC
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following connector.
・The PCI connector of the TOYOPUC board",,,,HWC
